id,houryear,dayyear,monthyear,dckwh
7592,7592,317,11,73.943172
7593,7593,317,11,325.107938
7594,7594,317,11,658.687938
7595,7595,317,11,721.327375
7596,7596,317,11,486.664188
7597,7597,317,11,1110.370625
7598,7598,317,11,572.782125
7599,7599,317,11,980.125375
7600,7600,317,11,1013.8975
7601,7601,317,11,112.885617
7602,7602,317,11,0
7603,7603,317,11,0
7604,7604,317,11,0
7605,7605,317,11,0
7606,7606,317,11,0
7607,7607,317,11,0
7608,7608,317,11,0
7609,7609,318,11,0
7610,7610,318,11,0
7611,7611,318,11,0
7612,7612,318,11,0
7613,7613,318,11,0
7614,7614,318,11,0
7615,7615,318,11,0
7616,7616,318,11,142.062406
7617,7617,318,11,913.121375
7618,7618,318,11,1846.66
7619,7619,318,11,2815.151
7620,7620,318,11,2963.49725
7621,7621,318,11,2883.6685
7622,7622,318,11,2256.85275
7623,7623,318,11,1768.2395
7624,7624,318,11,384.681531
7625,7625,318,11,0
7626,7626,318,11,0
7627,7627,318,11,0
7628,7628,318,11,0
7629,7629,318,11,0
7630,7630,318,11,0
7631,7631,318,11,0
7632,7632,318,11,0
7633,7633,319,11,0
7634,7634,319,11,0
7635,7635,319,11,0
7636,7636,319,11,0
7637,7637,319,11,0
7638,7638,319,11,0
7639,7639,319,11,0
7640,7640,319,11,570.302688
7641,7641,319,11,1580.084125
7642,7642,319,11,1426.013625
7643,7643,319,11,2874.50625
7644,7644,319,11,2042.498
7645,7645,319,11,855.2335
7646,7646,319,11,1480.22575
7647,7647,319,11,2032.515
7648,7648,319,11,1122.67725
7649,7649,319,11,0
7650,7650,319,11,0
7651,7651,319,11,0
7652,7652,319,11,0
7653,7653,319,11,0
7654,7654,319,11,0
7655,7655,319,11,0
7656,7656,319,11,0
7657,7657,320,11,0
7658,7658,320,11,0
7659,7659,320,11,0
7660,7660,320,11,0
7661,7661,320,11,0
7662,7662,320,11,0
7663,7663,320,11,0
7664,7664,320,11,237.955047
7665,7665,320,11,581.613188
7666,7666,320,11,886.434063
7667,7667,320,11,1054.533625
7668,7668,320,11,2283.3465
7669,7669,320,11,1819.91625
7670,7670,320,11,1149.27075
7671,7671,320,11,590.642188
7672,7672,320,11,271.200219
7673,7673,320,11,0
7674,7674,320,11,0
7675,7675,320,11,0
7676,7676,320,11,0
7677,7677,320,11,0
7678,7678,320,11,0
7679,7679,320,11,0
7680,7680,320,11,0
7681,7681,321,11,0
7682,7682,321,11,0
7683,7683,321,11,0
7684,7684,321,11,0
7685,7685,321,11,0
7686,7686,321,11,0
7687,7687,321,11,0
7688,7688,321,11,9.126321
7689,7689,321,11,54.764766
7690,7690,321,11,284.32775
7691,7691,321,11,489.528594
7692,7692,321,11,267.613813
7693,7693,321,11,514.301
7694,7694,321,11,431.104688
7695,7695,321,11,295.253813
7696,7696,321,11,131.014195
7697,7697,321,11,0
7698,7698,321,11,0
7699,7699,321,11,0
7700,7700,321,11,0
7701,7701,321,11,0
7702,7702,321,11,0
7703,7703,321,11,0
7704,7704,321,11,0
7705,7705,322,11,0
7706,7706,322,11,0
7707,7707,322,11,0
7708,7708,322,11,0
7709,7709,322,11,0
7710,7710,322,11,0
7711,7711,322,11,0
7712,7712,322,11,618.759688
7713,7713,322,11,1660.811625
7714,7714,322,11,2457.242
7715,7715,322,11,2935.1915
7716,7716,322,11,3112.57125
7717,7717,322,11,3016.01775
7718,7718,322,11,2649.1835
7719,7719,322,11,2006.648125
7720,7720,322,11,1096.765875
7721,7721,322,11,0
7722,7722,322,11,0
7723,7723,322,11,0
7724,7724,322,11,0
7725,7725,322,11,0
7726,7726,322,11,0
7727,7727,322,11,0
7728,7728,322,11,0
7729,7729,323,11,0
7730,7730,323,11,0
7731,7731,323,11,0
7732,7732,323,11,0
7733,7733,323,11,0
7734,7734,323,11,0
7735,7735,323,11,0
7736,7736,323,11,27.845414
7737,7737,323,11,253.635234
7738,7738,323,11,794.859938
7739,7739,323,11,1032.094313
7740,7740,323,11,1157.861625
7741,7741,323,11,1625.299625
7742,7742,323,11,1292.866375
7743,7743,323,11,559.617125
7744,7744,323,11,129.807273
7745,7745,323,11,0
7746,7746,323,11,0
7747,7747,323,11,0
7748,7748,323,11,0
7749,7749,323,11,0
7750,7750,323,11,0
7751,7751,323,11,0
7752,7752,323,11,0
7753,7753,324,11,0
7754,7754,324,11,0
7755,7755,324,11,0
7756,7756,324,11,0
7757,7757,324,11,0
7758,7758,324,11,0
7759,7759,324,11,0
7760,7760,324,11,99.973266
7761,7761,324,11,497.620438
7762,7762,324,11,315.114688
7763,7763,324,11,120.442844
7764,7764,324,11,239.545734
7765,7765,324,11,605.161625
7766,7766,324,11,519.707406
7767,7767,324,11,348.268094
7768,7768,324,11,161.706391
7769,7769,324,11,0
7770,7770,324,11,0
7771,7771,324,11,0
7772,7772,324,11,0
7773,7773,324,11,0
7774,7774,324,11,0
7775,7775,324,11,0
7776,7776,324,11,0
7777,7777,325,11,0
7778,7778,325,11,0
7779,7779,325,11,0
7780,7780,325,11,0
7781,7781,325,11,0
7782,7782,325,11,0
7783,7783,325,11,0
7784,7784,325,11,394.785406
7785,7785,325,11,1310.451
7786,7786,325,11,1449.673625
7787,7787,325,11,595.168625
7788,7788,325,11,1125.81175
7789,7789,325,11,230.904484
7790,7790,325,11,356.771906
7791,7791,325,11,540.668688
7792,7792,325,11,461.322156
7793,7793,325,11,0
7794,7794,325,11,0
7795,7795,325,11,0
7796,7796,325,11,0
7797,7797,325,11,0
7798,7798,325,11,0
7799,7799,325,11,0
7800,7800,325,11,0
7801,7801,326,11,0
7802,7802,326,11,0
7803,7803,326,11,0
7804,7804,326,11,0
7805,7805,326,11,0
7806,7806,326,11,0
7807,7807,326,11,0
7808,7808,326,11,561.335563
7809,7809,326,11,1615.625
7810,7810,326,11,2451.755
7811,7811,326,11,2937.69325
7812,7812,326,11,3113.27
7813,7813,326,11,3007.41075
7814,7814,326,11,2650.6875
7815,7815,326,11,1979.135375
7816,7816,326,11,1063.88525
7817,7817,326,11,0
7818,7818,326,11,0
7819,7819,326,11,0
7820,7820,326,11,0
7821,7821,326,11,0
7822,7822,326,11,0
7823,7823,326,11,0
7824,7824,326,11,0
7825,7825,327,11,0
7826,7826,327,11,0
7827,7827,327,11,0
7828,7828,327,11,0
7829,7829,327,11,0
7830,7830,327,11,0
7831,7831,327,11,0
7832,7832,327,11,468.753688
7833,7833,327,11,1458.844
7834,7834,327,11,2230.794
7835,7835,327,11,2717.01125
7836,7836,327,11,2926.76375
7837,7837,327,11,2856.266
7838,7838,327,11,2493.17425
7839,7839,327,11,1870.874375
7840,7840,327,11,994.620813
7841,7841,327,11,0
7842,7842,327,11,0
7843,7843,327,11,0
7844,7844,327,11,0
7845,7845,327,11,0
7846,7846,327,11,0
7847,7847,327,11,0
7848,7848,327,11,0
7849,7849,328,11,0
7850,7850,328,11,0
7851,7851,328,11,0
7852,7852,328,11,0
7853,7853,328,11,0
7854,7854,328,11,0
7855,7855,328,11,0
7856,7856,328,11,519.016531
7857,7857,328,11,688.212
7858,7858,328,11,1653.67075
7859,7859,328,11,2102.64125
7860,7860,328,11,1446.940125
7861,7861,328,11,1765.781875
7862,7862,328,11,1562.5895
7863,7863,328,11,727.771125
7864,7864,328,11,408.507625
7865,7865,328,11,0
7866,7866,328,11,0
7867,7867,328,11,0
7868,7868,328,11,0
7869,7869,328,11,0
7870,7870,328,11,0
7871,7871,328,11,0
7872,7872,328,11,0
7873,7873,329,11,0
7874,7874,329,11,0
7875,7875,329,11,0
7876,7876,329,11,0
7877,7877,329,11,0
7878,7878,329,11,0
7879,7879,329,11,0
7880,7880,329,11,296.556563
7881,7881,329,11,726.386375
7882,7882,329,11,1520.394625
7883,7883,329,11,2099.47975
7884,7884,329,11,2476.013
7885,7885,329,11,2178.71875
7886,7886,329,11,2011.347125
7887,7887,329,11,1552.755625
7888,7888,329,11,476.053281
7889,7889,329,11,0
7890,7890,329,11,0
7891,7891,329,11,0
7892,7892,329,11,0
7893,7893,329,11,0
7894,7894,329,11,0
7895,7895,329,11,0
7896,7896,329,11,0
7897,7897,330,11,0
7898,7898,330,11,0
7899,7899,330,11,0
7900,7900,330,11,0
7901,7901,330,11,0
7902,7902,330,11,0
7903,7903,330,11,0
7904,7904,330,11,22.915604
7905,7905,330,11,118.975523
7906,7906,330,11,131.947469
7907,7907,330,11,900.703125
7908,7908,330,11,482.698375
7909,7909,330,11,509.825063
7910,7910,330,11,707.063
7911,7911,330,11,296.721969
7912,7912,330,11,85.921141
7913,7913,330,11,0
7914,7914,330,11,0
7915,7915,330,11,0
7916,7916,330,11,0
7917,7917,330,11,0
7918,7918,330,11,0
7919,7919,330,11,0
7920,7920,330,11,0
7921,7921,331,11,0
7922,7922,331,11,0
7923,7923,331,11,0
7924,7924,331,11,0
7925,7925,331,11,0
7926,7926,331,11,0
7927,7927,331,11,0
7928,7928,331,11,313.437344
7929,7929,331,11,100.695047
7930,7930,331,11,865.880063
7931,7931,331,11,894.628938
7932,7932,331,11,454.446969
7933,7933,331,11,512.873406
7934,7934,331,11,710.385688
7935,7935,331,11,508.969438
7936,7936,331,11,1036.866625
7937,7937,331,11,0
7938,7938,331,11,0
7939,7939,331,11,0
7940,7940,331,11,0
7941,7941,331,11,0
7942,7942,331,11,0
7943,7943,331,11,0
7944,7944,331,11,0
7945,7945,332,11,0
7946,7946,332,11,0
7947,7947,332,11,0
7948,7948,332,11,0
7949,7949,332,11,0
7950,7950,332,11,0
7951,7951,332,11,0
7952,7952,332,11,408.602969
7953,7953,332,11,1406.264375
7954,7954,332,11,2190.331
7955,7955,332,11,2675.369
7956,7956,332,11,2863.4255
7957,7957,332,11,2793.5155
7958,7958,332,11,2443.4015
7959,7959,332,11,1835.0575
7960,7960,332,11,980.878938
7961,7961,332,11,0
7962,7962,332,11,0
7963,7963,332,11,0
7964,7964,332,11,0
7965,7965,332,11,0
7966,7966,332,11,0
7967,7967,332,11,0
7968,7968,332,11,0
7969,7969,333,11,0
7970,7970,333,11,0
7971,7971,333,11,0
7972,7972,333,11,0
7973,7973,333,11,0
7974,7974,333,11,0
7975,7975,333,11,0
7976,7976,333,11,204.556469
7977,7977,333,11,843.972563
7978,7978,333,11,1370.566
7979,7979,333,11,1730.35125
7980,7980,333,11,1823.17475
7981,7981,333,11,2114.00125
7982,7982,333,11,938.911813
7983,7983,333,11,1483.811375
7984,7984,333,11,262.541625
7985,7985,333,11,0
7986,7986,333,11,0
7987,7987,333,11,0
7988,7988,333,11,0
7989,7989,333,11,0
7990,7990,333,11,0
7991,7991,333,11,0
7992,7992,333,11,0
7993,7993,334,11,0
7994,7994,334,11,0
7995,7995,334,11,0
7996,7996,334,11,0
7997,7997,334,11,0
7998,7998,334,11,0
7999,7999,334,11,0
8000,8000,334,11,81.469656
8001,8001,334,11,217.945844
8002,8002,334,11,1094.43225
8003,8003,334,11,1622.6255
8004,8004,334,11,2073.672875
8005,8005,334,11,1579.189625
8006,8006,334,11,1031.503188
8007,8007,334,11,776.275063
8008,8008,334,11,364.800656
8009,8009,334,11,0
8010,8010,334,11,0
8011,8011,334,11,0
8012,8012,334,11,0
8013,8013,334,11,0
8014,8014,334,11,0
8015,8015,334,11,0
8016,8016,334,11,0
8017,8017,335,12,0
8018,8018,335,12,0
8019,8019,335,12,0
8020,8020,335,12,0
8021,8021,335,12,0
8022,8022,335,12,0
8023,8023,335,12,0
8024,8024,335,12,4.600428
8025,8025,335,12,137.860156
8026,8026,335,12,985.349188
8027,8027,335,12,1765.591375
8028,8028,335,12,528.218625
8029,8029,335,12,879.910375
8030,8030,335,12,1853.374875
8031,8031,335,12,1935.30125
8032,8032,335,12,1004.19075
8033,8033,335,12,0
8034,8034,335,12,0
8035,8035,335,12,0
8036,8036,335,12,0
8037,8037,335,12,0
8038,8038,335,12,0
8039,8039,335,12,0
8040,8040,335,12,0
8041,8041,336,12,0
8042,8042,336,12,0
8043,8043,336,12,0
8044,8044,336,12,0
8045,8045,336,12,0
8046,8046,336,12,0
8047,8047,336,12,0
8048,8048,336,12,181.781891
8049,8049,336,12,139.883109
8050,8050,336,12,551.824375
8051,8051,336,12,487.029438
8052,8052,336,12,1596.936
8053,8053,336,12,712.545563
8054,8054,336,12,1724.094
8055,8055,336,12,869.828938
8056,8056,336,12,1103.47825
8057,8057,336,12,0
8058,8058,336,12,0
8059,8059,336,12,0
8060,8060,336,12,0
8061,8061,336,12,0
8062,8062,336,12,0
8063,8063,336,12,0
8064,8064,336,12,0
8065,8065,337,12,0
8066,8066,337,12,0
8067,8067,337,12,0
8068,8068,337,12,0
8069,8069,337,12,0
8070,8070,337,12,0
8071,8071,337,12,0
8072,8072,337,12,351.952688
8073,8073,337,12,1426.8355
8074,8074,337,12,2302.29875
8075,8075,337,12,2897.32125
8076,8076,337,12,3160.1835
8077,8077,337,12,3106.32575
8078,8078,337,12,2760.1405
8079,8079,337,12,2082.3545
8080,8080,337,12,1108.650375
8081,8081,337,12,0
8082,8082,337,12,0
8083,8083,337,12,0
8084,8084,337,12,0
8085,8085,337,12,0
8086,8086,337,12,0
8087,8087,337,12,0
8088,8088,337,12,0
8089,8089,338,12,0
8090,8090,338,12,0
8091,8091,338,12,0
8092,8092,338,12,0
8093,8093,338,12,0
8094,8094,338,12,0
8095,8095,338,12,0
8096,8096,338,12,136.228844
8097,8097,338,12,1405.09675
8098,8098,338,12,2215.7995
8099,8099,338,12,2113.469
8100,8100,338,12,2994.10875
8101,8101,338,12,2914.6025
8102,8102,338,12,2557.83025
8103,8103,338,12,1918.20175
8104,8104,338,12,1002.06625
8105,8105,338,12,0
8106,8106,338,12,0
8107,8107,338,12,0
8108,8108,338,12,0
8109,8109,338,12,0
8110,8110,338,12,0
8111,8111,338,12,0
8112,8112,338,12,0
8113,8113,339,12,0
8114,8114,339,12,0
8115,8115,339,12,0
8116,8116,339,12,0
8117,8117,339,12,0
8118,8118,339,12,0
8119,8119,339,12,0
8120,8120,339,12,23.598123
8121,8121,339,12,187.574422
8122,8122,339,12,1092.902125
8123,8123,339,12,1430.516625
8124,8124,339,12,850.195063
8125,8125,339,12,989.025438
8126,8126,339,12,113.907461
8127,8127,339,12,258.200281
8128,8128,339,12,452.831719
8129,8129,339,12,0
8130,8130,339,12,0
8131,8131,339,12,0
8132,8132,339,12,0
8133,8133,339,12,0
8134,8134,339,12,0
8135,8135,339,12,0
8136,8136,339,12,0
8137,8137,340,12,0
8138,8138,340,12,0
8139,8139,340,12,0
8140,8140,340,12,0
8141,8141,340,12,0
8142,8142,340,12,0
8143,8143,340,12,0
8144,8144,340,12,66.669813
8145,8145,340,12,47.568184
8146,8146,340,12,1348.23275
8147,8147,340,12,1471.577875
8148,8148,340,12,775.70875
8149,8149,340,12,324.891719
8150,8150,340,12,192.82525
8151,8151,340,12,933.782688
8152,8152,340,12,618.27925
8153,8153,340,12,0
8154,8154,340,12,0
8155,8155,340,12,0
8156,8156,340,12,0
8157,8157,340,12,0
8158,8158,340,12,0
8159,8159,340,12,0
8160,8160,340,12,0
8161,8161,341,12,0
8162,8162,341,12,0
8163,8163,341,12,0
8164,8164,341,12,0
8165,8165,341,12,0
8166,8166,341,12,0
8167,8167,341,12,0
8168,8168,341,12,57.381195
8169,8169,341,12,85.929805
8170,8170,341,12,344.3415
8171,8171,341,12,1054.656625
8172,8172,341,12,1897.067375
8173,8173,341,12,3032.4455
8174,8174,341,12,633.759375
8175,8175,341,12,437.670375
8176,8176,341,12,1016.209375
8177,8177,341,12,0
8178,8178,341,12,0
8179,8179,341,12,0
8180,8180,341,12,0
8181,8181,341,12,0
8182,8182,341,12,0
8183,8183,341,12,0
8184,8184,341,12,0
8185,8185,342,12,0
8186,8186,342,12,0
8187,8187,342,12,0
8188,8188,342,12,0
8189,8189,342,12,0
8190,8190,342,12,0
8191,8191,342,12,0
8192,8192,342,12,323.362688
8193,8193,342,12,1373.894125
8194,8194,342,12,2254.90475
8195,8195,342,12,2819.184
8196,8196,342,12,3051.993
8197,8197,342,12,2998.532
8198,8198,342,12,2649.38975
8199,8199,342,12,1982.729375
8200,8200,342,12,1048.702625
8201,8201,342,12,0
8202,8202,342,12,0
8203,8203,342,12,0
8204,8204,342,12,0
8205,8205,342,12,0
8206,8206,342,12,0
8207,8207,342,12,0
8208,8208,342,12,0
8209,8209,343,12,0
8210,8210,343,12,0
8211,8211,343,12,0
8212,8212,343,12,0
8213,8213,343,12,0
8214,8214,343,12,0
8215,8215,343,12,0
8216,8216,343,12,212.844203
8217,8217,343,12,1202.814125
8218,8218,343,12,591.110625
8219,8219,343,12,245.6895
8220,8220,343,12,828.00025
8221,8221,343,12,458.164938
8222,8222,343,12,789.92125
8223,8223,343,12,495.351031
8224,8224,343,12,924.318813
8225,8225,343,12,0
8226,8226,343,12,0
8227,8227,343,12,0
8228,8228,343,12,0
8229,8229,343,12,0
8230,8230,343,12,0
8231,8231,343,12,0
8232,8232,343,12,0
8233,8233,344,12,0
8234,8234,344,12,0
8235,8235,344,12,0
8236,8236,344,12,0
8237,8237,344,12,0
8238,8238,344,12,0
8239,8239,344,12,0
8240,8240,344,12,129.570672
8241,8241,344,12,1058.877875
8242,8242,344,12,1307.44675
8243,8243,344,12,1605.4255
8244,8244,344,12,1746.01875
8245,8245,344,12,1778.18625
8246,8246,344,12,780.562375
8247,8247,344,12,663.88625
8248,8248,344,12,393.818594
8249,8249,344,12,0
8250,8250,344,12,0
8251,8251,344,12,0
8252,8252,344,12,0
8253,8253,344,12,0
8254,8254,344,12,0
8255,8255,344,12,0
8256,8256,344,12,0
8257,8257,345,12,0
8258,8258,345,12,0
8259,8259,345,12,0
8260,8260,345,12,0
8261,8261,345,12,0
8262,8262,345,12,0
8263,8263,345,12,0
8264,8264,345,12,0
8265,8265,345,12,13.45685
8266,8266,345,12,208.965188
8267,8267,345,12,120.062648
8268,8268,345,12,191.863141
8269,8269,345,12,214.736156
8270,8270,345,12,341.474938
8271,8271,345,12,162.342063
8272,8272,345,12,41.159691
8273,8273,345,12,0
8274,8274,345,12,0
8275,8275,345,12,0
8276,8276,345,12,0
8277,8277,345,12,0
8278,8278,345,12,0
8279,8279,345,12,0
8280,8280,345,12,0
8281,8281,346,12,0
8282,8282,346,12,0
8283,8283,346,12,0
8284,8284,346,12,0
8285,8285,346,12,0
8286,8286,346,12,0
8287,8287,346,12,0
8288,8288,346,12,227.447891
8289,8289,346,12,1275.901125
8290,8290,346,12,2137.828
8291,8291,346,12,2723.77875
8292,8292,346,12,2973.52475
8293,8293,346,12,2921.385
8294,8294,346,12,2590.4115
8295,8295,346,12,315.743094
8296,8296,346,12,129.164578
8297,8297,346,12,0
8298,8298,346,12,0
8299,8299,346,12,0
8300,8300,346,12,0
8301,8301,346,12,0
8302,8302,346,12,0
8303,8303,346,12,0
8304,8304,346,12,0
8305,8305,347,12,0
8306,8306,347,12,0
8307,8307,347,12,0
8308,8308,347,12,0
8309,8309,347,12,0
8310,8310,347,12,0
8311,8311,347,12,0
8312,8312,347,12,0
8313,8313,347,12,1249.200625
8314,8314,347,12,685.599063
8315,8315,347,12,1562.81075
8316,8316,347,12,962.568
8317,8317,347,12,1384.938375
8318,8318,347,12,2731.33225
8319,8319,347,12,2041.809875
8320,8320,347,12,1088.643875
8321,8321,347,12,0
8322,8322,347,12,0
8323,8323,347,12,0
8324,8324,347,12,0
8325,8325,347,12,0
8326,8326,347,12,0
8327,8327,347,12,0
8328,8328,347,12,0
8329,8329,348,12,0
8330,8330,348,12,0
8331,8331,348,12,0
8332,8332,348,12,0
8333,8333,348,12,0
8334,8334,348,12,0
8335,8335,348,12,0
8336,8336,348,12,0
8337,8337,348,12,202.0755
8338,8338,348,12,217.574453
8339,8339,348,12,268.025594
8340,8340,348,12,267.789125
8341,8341,348,12,332.789
8342,8342,348,12,244.188813
8343,8343,348,12,430.847969
8344,8344,348,12,75.380227
8345,8345,348,12,0
8346,8346,348,12,0
8347,8347,348,12,0
8348,8348,348,12,0
8349,8349,348,12,0
8350,8350,348,12,0
8351,8351,348,12,0
8352,8352,348,12,0
8353,8353,349,12,0
8354,8354,349,12,0
8355,8355,349,12,0
8356,8356,349,12,0
8357,8357,349,12,0
8358,8358,349,12,0
8359,8359,349,12,0
8360,8360,349,12,0
8361,8361,349,12,1220.491
8362,8362,349,12,747.389125
8363,8363,349,12,259.454781
8364,8364,349,12,832.166188
8365,8365,349,12,556.35225
8366,8366,349,12,447.304563
8367,8367,349,12,125.927164
8368,8368,349,12,1049.5555
8369,8369,349,12,0
8370,8370,349,12,0
8371,8371,349,12,0
8372,8372,349,12,0
8373,8373,349,12,0
8374,8374,349,12,0
8375,8375,349,12,0
8376,8376,349,12,0
8377,8377,350,12,0
8378,8378,350,12,0
8379,8379,350,12,0
8380,8380,350,12,0
8381,8381,350,12,0
8382,8382,350,12,0
8383,8383,350,12,0
8384,8384,350,12,0
8385,8385,350,12,1227.761625
8386,8386,350,12,2104.59375
8387,8387,350,12,2674.16125
8388,8388,350,12,2964.2745
8389,8389,350,12,2956.0065
8390,8390,350,12,1548.46775
8391,8391,350,12,857.147938
8392,8392,350,12,346.876406
8393,8393,350,12,0
8394,8394,350,12,0
8395,8395,350,12,0
8396,8396,350,12,0
8397,8397,350,12,0
8398,8398,350,12,0
8399,8399,350,12,0
8400,8400,350,12,0
8401,8401,351,12,0
8402,8402,351,12,0
8403,8403,351,12,0
8404,8404,351,12,0
8405,8405,351,12,0
8406,8406,351,12,0
8407,8407,351,12,0
8408,8408,351,12,0
8409,8409,351,12,73.916539
8410,8410,351,12,523.595906
8411,8411,351,12,118.659109
8412,8412,351,12,604.838125
8413,8413,351,12,390.669
8414,8414,351,12,87.33157
8415,8415,351,12,32.349758
8416,8416,351,12,32.353576
8417,8417,351,12,0
8418,8418,351,12,0
8419,8419,351,12,0
8420,8420,351,12,0
8421,8421,351,12,0
8422,8422,351,12,0
8423,8423,351,12,0
8424,8424,351,12,0
8425,8425,352,12,0
8426,8426,352,12,0
8427,8427,352,12,0
8428,8428,352,12,0
8429,8429,352,12,0
8430,8430,352,12,0
8431,8431,352,12,0
8432,8432,352,12,0
8433,8433,352,12,268.311
8434,8434,352,12,896.813563
8435,8435,352,12,588.029063
8436,8436,352,12,978.970313
8437,8437,352,12,1720.828
8438,8438,352,12,798.313938
8439,8439,352,12,133.012891
8440,8440,352,12,930.869313
8441,8441,352,12,0
8442,8442,352,12,0
8443,8443,352,12,0
8444,8444,352,12,0
8445,8445,352,12,0
8446,8446,352,12,0
8447,8447,352,12,0
8448,8448,352,12,0
8449,8449,353,12,0
8450,8450,353,12,0
8451,8451,353,12,0
8452,8452,353,12,0
8453,8453,353,12,0
8454,8454,353,12,0
8455,8455,353,12,0
8456,8456,353,12,0
8457,8457,353,12,1262.599375
8458,8458,353,12,2171.7375
8459,8459,353,12,2753.66675
8460,8460,353,12,1898.4235
8461,8461,353,12,2579.41325
8462,8462,353,12,1356.847
8463,8463,353,12,1113.937
8464,8464,353,12,561.381813
8465,8465,353,12,0
8466,8466,353,12,0
8467,8467,353,12,0
8468,8468,353,12,0
8469,8469,353,12,0
