id,hour,year,month,day,hourday,houryear,monthyear,lbmp,e,icap,drv,curve,weeday_flag,icap_a2_day_flag,icap_a2_hour_flag,icap_flag,drv_day_winter_flag,drv_hour_winter_flag,drv_day_summer_flag,drv_hour_summer_flag,drv_flag
1195,1195,1,2,50,19,1195,2,0.038681267,0.03103,0,0,0.069711267,0,0,0,0,0,1,0,0,0
1196,1196,1,2,50,20,1196,2,0.035166599,0.03103,0,0,0.066196599,0,0,0,0,0,0,0,0,0
1197,1197,1,2,50,21,1197,2,0.032010379,0.03103,0,0,0.063040379,0,0,0,0,0,0,0,0,0
1198,1198,1,2,50,22,1198,2,0.027037063,0.03103,0,0,0.058067063,0,0,0,0,0,0,0,0,0
1199,1199,1,2,50,23,1199,2,0.02253669,0.03103,0,0,0.05356669,0,0,0,0,0,0,0,0,0
1200,1200,1,2,50,24,1200,2,0.021401633,0.03103,0,0,0.052431633,0,0,0,0,0,0,0,0,0
1201,1201,1,2,51,1,1201,2,0.023378011,0.03103,0,0,0.054408011,0,0,0,0,0,0,0,0,0
1202,1202,1,2,51,2,1202,2,0.022237989,0.03103,0,0,0.053267989,0,0,0,0,0,0,0,0,0
1203,1203,1,2,51,3,1203,2,0.021824793,0.03103,0,0,0.052854793,0,0,0,0,0,0,0,0,0
1204,1204,1,2,51,4,1204,2,0.021675442,0.03103,0,0,0.052705442,0,0,0,0,0,0,0,0,0
1205,1205,1,2,51,5,1205,2,0.021730223,0.03103,0,0,0.052760223,0,0,0,0,0,0,0,0,0
1206,1206,1,2,51,6,1206,2,0.023139057,0.03103,0,0,0.054169057,0,0,0,0,0,0,0,0,0
1207,1207,1,2,51,7,1207,2,0.033852335,0.03103,0,0,0.064882335,0,0,0,0,0,0,0,0,0
1208,1208,1,2,51,8,1208,2,0.04318164,0.03103,0,0,0.07421164,0,0,0,0,0,0,0,0,0
1209,1209,1,2,51,9,1209,2,0.048269452,0.03103,0,0,0.079299452,0,0,0,0,0,0,0,0,0
1210,1210,1,2,51,10,1210,2,0.053884956,0.03103,0,0,0.084914956,0,0,0,0,0,0,0,0,0
1211,1211,1,2,51,11,1211,2,0.070253558,0.03103,0,0,0.101283558,0,0,0,0,0,0,0,0,0
1212,1212,1,2,51,12,1212,2,0.05570202,0.03103,0,0,0.08673202,0,0,0,0,0,0,0,0,0
1213,1213,1,2,51,13,1213,2,0.03629669,0.03103,0,0,0.06732669,0,0,0,0,0,0,0,0,0
1214,1214,1,2,51,14,1214,2,0.026932531,0.03103,0,0,0.057962531,0,0,1,0,0,0,0,1,0
1215,1215,1,2,51,15,1215,2,0.027664322,0.03103,0,0,0.058694322,0,0,1,0,0,0,0,1,0
1216,1216,1,2,51,16,1216,2,0.027226234,0.03103,0,0,0.058256234,0,0,1,0,0,0,0,1,0
1217,1217,1,2,51,17,1217,2,0.043500267,0.03103,0,0,0.074530267,0,0,1,0,0,0,0,1,0
1218,1218,1,2,51,18,1218,2,0.056797256,0.03103,0,0,0.087827256,0,0,1,0,0,1,0,1,0
1219,1219,1,2,51,19,1219,2,0.081315321,0.03103,0,0,0.112345321,0,0,0,0,0,1,0,0,0
1220,1220,1,2,51,20,1220,2,0.070412872,0.03103,0,0,0.101442872,0,0,0,0,0,0,0,0,0
1221,1221,1,2,51,21,1221,2,0.060386598,0.03103,0,0,0.091416598,0,0,0,0,0,0,0,0,0
1222,1222,1,2,51,22,1222,2,0.076730309,0.03103,0,0,0.107760309,0,0,0,0,0,0,0,0,0
1223,1223,1,2,51,23,1223,2,0.052386486,0.03103,0,0,0.083416486,0,0,0,0,0,0,0,0,0
1224,1224,1,2,51,24,1224,2,0.033190222,0.03103,0,0,0.064220222,0,0,0,0,0,0,0,0,0
1225,1225,1,2,52,1,1225,2,0.03108442,0.03103,0,0,0.06211442,1,0,0,0,0,0,0,0,0
1226,1226,1,2,52,2,1226,2,0.027151559,0.03103,0,0,0.058181559,1,0,0,0,0,0,0,0,0
1227,1227,1,2,52,3,1227,2,0.026638795,0.03103,0,0,0.057668795,1,0,0,0,0,0,0,0,0
1228,1228,1,2,52,4,1228,2,0.027350693,0.03103,0,0,0.058380693,1,0,0,0,0,0,0,0,0
1229,1229,1,2,52,5,1229,2,0.029655628,0.03103,0,0,0.060685628,1,0,0,0,0,0,0,0,0
1230,1230,1,2,52,6,1230,2,0.057374731,0.03103,0,0,0.088404731,1,0,0,0,0,0,0,0,0
1231,1231,1,2,52,7,1231,2,0.063383537,0.03103,0,0,0.094413537,1,0,0,0,0,0,0,0,0
1232,1232,1,2,52,8,1232,2,0.084864311,0.03103,0,0,0.115894311,1,0,0,0,0,0,0,0,0
1233,1233,1,2,52,9,1233,2,0.069954941,0.03103,0,0,0.100984941,1,0,0,0,0,0,0,0,0
1234,1234,1,2,52,10,1234,2,0.049152154,0.03103,0,0,0.080182154,1,0,0,0,0,0,0,0,0
1235,1235,1,2,52,11,1235,2,0.040986372,0.03103,0,0,0.072016372,1,0,0,0,0,0,0,0,0
1236,1236,1,2,52,12,1236,2,0.038829467,0.03103,0,0,0.069859467,1,0,0,0,0,0,0,0,0
1237,1237,1,2,52,13,1237,2,0.036257952,0.03103,0,0,0.067287952,1,0,0,0,0,0,0,0,0
1238,1238,1,2,52,14,1238,2,0.028522507,0.03103,0,0,0.059552507,1,0,1,0,0,0,0,1,0
1239,1239,1,2,52,15,1239,2,0.028102671,0.03103,0,0,0.059132671,1,0,1,0,0,0,0,1,0
1240,1240,1,2,52,16,1240,2,0.030285804,0.03103,0,0,0.061315804,1,0,1,0,0,0,0,1,0
1241,1241,1,2,52,17,1241,2,0.039726867,0.03103,0,0,0.070756867,1,0,1,0,0,0,0,1,0
1242,1242,1,2,52,18,1242,2,0.050495616,0.03103,0,0,0.081525616,1,0,1,0,0,1,0,1,0
1243,1243,1,2,52,19,1243,2,0.060566382,0.03103,0,0,0.091596382,1,0,0,0,0,1,0,0,0
1244,1244,1,2,52,20,1244,2,0.067341473,0.03103,0,0,0.098371473,1,0,0,0,0,0,0,0,0
1245,1245,1,2,52,21,1245,2,0.059611252,0.03103,0,0,0.090641252,1,0,0,0,0,0,0,0,0
1246,1246,1,2,52,22,1246,2,0.043006816,0.03103,0,0,0.074036816,1,0,0,0,0,0,0,0,0
1247,1247,1,2,52,23,1247,2,0.041254019,0.03103,0,0,0.072284019,1,0,0,0,0,0,0,0,0
1248,1248,1,2,52,24,1248,2,0.026494443,0.03103,0,0,0.057524443,1,0,0,0,0,0,0,0,0
1249,1249,1,2,53,1,1249,2,0.022357482,0.03103,0,0,0.053387482,1,0,0,0,0,0,0,0,0
1250,1250,1,2,53,2,1250,2,0.021560947,0.03103,0,0,0.052590947,1,0,0,0,0,0,0,0,0
1251,1251,1,2,53,3,1251,2,0.021212463,0.03103,0,0,0.052242463,1,0,0,0,0,0,0,0,0
1252,1252,1,2,53,4,1252,2,0.02114775,0.03103,0,0,0.05217775,1,0,0,0,0,0,0,0,0
1253,1253,1,2,53,5,1253,2,0.02182979,0.03103,0,0,0.05285979,1,0,0,0,0,0,0,0,0
1254,1254,1,2,53,6,1254,2,0.037192761,0.03103,0,0,0.068222761,1,0,0,0,0,0,0,0,0
1255,1255,1,2,53,7,1255,2,0.049240229,0.03103,0,0,0.080270229,1,0,0,0,0,0,0,0,0
1256,1256,1,2,53,8,1256,2,0.121122312,0.03103,0,0,0.152152312,1,0,0,0,0,0,0,0,0
1257,1257,1,2,53,9,1257,2,0.121069808,0.03103,0,0,0.152099808,1,0,0,0,0,0,0,0,0
1258,1258,1,2,53,10,1258,2,0.11599506,0.03103,0,0,0.14702506,1,0,0,0,0,0,0,0,0
1259,1259,1,2,53,11,1259,2,0.107509176,0.03103,0,0,0.138539176,1,0,0,0,0,0,0,0,0
1260,1260,1,2,53,12,1260,2,0.10192536,0.03103,0,0,0.13295536,1,0,0,0,0,0,0,0,0
1261,1261,1,2,53,13,1261,2,0.089209623,0.03103,0,0,0.120239623,1,0,0,0,0,0,0,0,0
1262,1262,1,2,53,14,1262,2,0.081442675,0.03103,0,0,0.112472675,1,0,1,0,0,0,0,1,0
1263,1263,1,2,53,15,1263,2,0.078383144,0.03103,0,0,0.109413144,1,0,1,0,0,0,0,1,0
1264,1264,1,2,53,16,1264,2,0.079159809,0.03103,0,0,0.110189809,1,0,1,0,0,0,0,1,0
1265,1265,1,2,53,17,1265,2,0.090012565,0.03103,0,0,0.121042565,1,0,1,0,0,0,0,1,0
1266,1266,1,2,53,18,1266,2,0.101290382,0.03103,0,0,0.132320382,1,0,1,0,0,1,0,1,0
1267,1267,1,2,53,19,1267,2,0.116367666,0.03103,0,0,0.147397666,1,0,0,0,0,1,0,0,0
1268,1268,1,2,53,20,1268,2,0.11432622,0.03103,0,0,0.14535622,1,0,0,0,0,0,0,0,0
1269,1269,1,2,53,21,1269,2,0.104423369,0.03103,0,0,0.135453369,1,0,0,0,0,0,0,0,0
1270,1270,1,2,53,22,1270,2,0.088144309,0.03103,0,0,0.119174309,1,0,0,0,0,0,0,0,0
1271,1271,1,2,53,23,1271,2,0.073586494,0.03103,0,0,0.104616494,1,0,0,0,0,0,0,0,0
1272,1272,1,2,53,24,1272,2,0.026539229,0.03103,0,0,0.057569229,1,0,0,0,0,0,0,0,0
1273,1273,1,2,54,1,1273,2,0.022676077,0.03103,0,0,0.053706077,1,0,0,0,0,0,0,0,0
1274,1274,1,2,54,2,1274,2,0.021366811,0.03103,0,0,0.052396811,1,0,0,0,0,0,0,0,0
1275,1275,1,2,54,3,1275,2,0.019654279,0.03103,0,0,0.050684279,1,0,0,0,0,0,0,0,0
1276,1276,1,2,54,4,1276,2,0.019544749,0.03103,0,0,0.050574749,1,0,0,0,0,0,0,0,0
1277,1277,1,2,54,5,1277,2,0.021063112,0.03103,0,0,0.052093112,1,0,0,0,0,0,0,0,0
1278,1278,1,2,54,6,1278,2,0.044983776,0.03103,0,0,0.076013776,1,0,0,0,0,0,0,0,0
1279,1279,1,2,54,7,1279,2,0.078084394,0.03103,0,0,0.109114394,1,0,0,0,0,0,0,0,0
1280,1280,1,2,54,8,1280,2,0.05036443,0.03103,0,0,0.08139443,1,0,0,0,0,0,0,0,0
1281,1281,1,2,54,9,1281,2,0.047887373,0.03103,0,0,0.078917373,1,0,0,0,0,0,0,0,0
1282,1282,1,2,54,10,1282,2,0.038561819,0.03103,0,0,0.069591819,1,0,0,0,0,0,0,0,0
1283,1283,1,2,54,11,1283,2,0.037286588,0.03103,0,0,0.068316588,1,0,0,0,0,0,0,0,0
1284,1284,1,2,54,12,1284,2,0.034169278,0.03103,0,0,0.065199278,1,0,0,0,0,0,0,0,0
1285,1285,1,2,54,13,1285,2,0.034704573,0.03103,0,0,0.065734573,1,0,0,0,0,0,0,0,0
1286,1286,1,2,54,14,1286,2,0.031387896,0.03103,0,0,0.062417896,1,0,1,0,0,0,0,1,0
1287,1287,1,2,54,15,1287,2,0.030437992,0.03103,0,0,0.061467992,1,0,1,0,0,0,0,1,0
1288,1288,1,2,54,16,1288,2,0.029902746,0.03103,0,0,0.060932746,1,0,1,0,0,0,0,1,0
1289,1289,1,2,54,17,1289,2,0.032028149,0.03103,0,0,0.063058149,1,0,1,0,0,0,0,1,0
1290,1290,1,2,54,18,1290,2,0.039574679,0.03103,0,0,0.070604679,1,0,1,0,0,1,0,1,0
1291,1291,1,2,54,19,1291,2,0.053151087,0.03103,0,0,0.084181087,1,0,0,0,0,1,0,0,0
1292,1292,1,2,54,20,1292,2,0.054468322,0.03103,0,0,0.085498322,1,0,0,0,0,0,0,0,0
1293,1293,1,2,54,21,1293,2,0.05233237,0.03103,0,0,0.08336237,1,0,0,0,0,0,0,0,0
1294,1294,1,2,54,22,1294,2,0.043521109,0.03103,0,0,0.074551109,1,0,0,0,0,0,0,0,0
1295,1295,1,2,54,23,1295,2,0.039249302,0.03103,0,0,0.070279302,1,0,0,0,0,0,0,0,0
1296,1296,1,2,54,24,1296,2,0.025244891,0.03103,0,0,0.056274891,1,0,0,0,0,0,0,0,0
1297,1297,1,2,55,1,1297,2,0.029043298,0.03103,0,0,0.060073298,1,0,0,0,0,0,0,0,0
1298,1298,1,2,55,2,1298,2,0.026360021,0.03103,0,0,0.057390021,1,0,0,0,0,0,0,0,0
1299,1299,1,2,55,3,1299,2,0.026116069,0.03103,0,0,0.057146069,1,0,0,0,0,0,0,0,0
1300,1300,1,2,55,4,1300,2,0.026195742,0.03103,0,0,0.057225742,1,0,0,0,0,0,0,0,0
1301,1301,1,2,55,5,1301,2,0.034678728,0.03103,0,0,0.065708728,1,0,0,0,0,0,0,0,0
1302,1302,1,2,55,6,1302,2,0.052466159,0.03103,0,0,0.083496159,1,0,0,0,0,0,0,0,0
1303,1303,1,2,55,7,1303,2,0.100626081,0.03103,0,0,0.131656081,1,0,0,0,0,0,0,0,0
1304,1304,1,2,55,8,1304,2,0.07198066,0.03103,0,0,0.10301066,1,0,0,0,0,0,0,0,0
1305,1305,1,2,55,9,1305,2,0.070416779,0.03103,0,0,0.101446779,1,0,0,0,0,0,0,0,0
1306,1306,1,2,55,10,1306,2,0.05407994,0.03103,0,0,0.08510994,1,0,0,0,0,0,0,0,0
1307,1307,1,2,55,11,1307,2,0.053681107,0.03103,0,0,0.084711107,1,0,0,0,0,0,0,0,0
1308,1308,1,2,55,12,1308,2,0.043930443,0.03103,0,0,0.074960443,1,0,0,0,0,0,0,0,0
1309,1309,1,2,55,13,1309,2,0.041616124,0.03103,0,0,0.072646124,1,0,0,0,0,0,0,0,0
1310,1310,1,2,55,14,1310,2,0.037863836,0.03103,0,0,0.068893836,1,0,1,0,0,0,0,1,0
1311,1311,1,2,55,15,1311,2,0.035313324,0.03103,0,0,0.066343324,1,0,1,0,0,0,0,1,0
1312,1312,1,2,55,16,1312,2,0.034678345,0.03103,0,0,0.065708345,1,0,1,0,0,0,0,1,0
1313,1313,1,2,55,17,1313,2,0.042356061,0.03103,0,0,0.073386061,1,0,1,0,0,0,0,1,0
1314,1314,1,2,55,18,1314,2,0.054237403,0.03103,0,0,0.085267403,1,0,1,0,0,1,0,1,0
1315,1315,1,2,55,19,1315,2,0.087168178,0.03103,0,0,0.118198178,1,0,0,0,0,1,0,0,0
1316,1316,1,2,55,20,1316,2,0.080734191,0.03103,0,0,0.111764191,1,0,0,0,0,0,0,0,0
1317,1317,1,2,55,21,1317,2,0.078955167,0.03103,0,0,0.109985167,1,0,0,0,0,0,0,0,0
1318,1318,1,2,55,22,1318,2,0.060503426,0.03103,0,0,0.091533426,1,0,0,0,0,0,0,0,0
1319,1319,1,2,55,23,1319,2,0.045163721,0.03103,0,0,0.076193721,1,0,0,0,0,0,0,0,0
1320,1320,1,2,55,24,1320,2,0.029884651,0.03103,0,0,0.060914651,1,0,0,0,0,0,0,0,0
1321,1321,1,2,56,1,1321,2,0.030377488,0.03103,0,0,0.061407488,1,0,0,0,0,0,0,0,0
1322,1322,1,2,56,2,1322,2,0.028187048,0.03103,0,0,0.059217048,1,0,0,0,0,0,0,0,0
1323,1323,1,2,56,3,1323,2,0.030258027,0.03103,0,0,0.061288027,1,0,0,0,0,0,0,0,0
1324,1324,1,2,56,4,1324,2,0.035101887,0.03103,0,0,0.066131887,1,0,0,0,0,0,0,0,0
1325,1325,1,2,56,5,1325,2,0.04379397,0.03103,0,0,0.07482397,1,0,0,0,0,0,0,0,0
1326,1326,1,2,56,6,1326,2,0.095642802,0.03103,0,0,0.126672802,1,0,0,0,0,0,0,0,0
1327,1327,1,2,56,7,1327,2,0.10767531,0.03103,0,0,0.13870531,1,0,0,0,0,0,0,0,0
1328,1328,1,2,56,8,1328,2,0.079165084,0.03103,0,0,0.110195084,1,0,0,0,0,0,0,0,0
1329,1329,1,2,56,9,1329,2,0.071634281,0.03103,0,0,0.102664281,1,0,0,0,0,0,0,0,0
1330,1330,1,2,56,10,1330,2,0.051697391,0.03103,0,0,0.082727391,1,0,0,0,0,0,0,0,0
1331,1331,1,2,56,11,1331,2,0.047934602,0.03103,0,0,0.078964602,1,0,0,0,0,0,0,0,0
1332,1332,1,2,56,12,1332,2,0.040734451,0.03103,0,0,0.071764451,1,0,0,0,0,0,0,0,0
1333,1333,1,2,56,13,1333,2,0.039018383,0.03103,0,0,0.070048383,1,0,0,0,0,0,0,0,0
1334,1334,1,2,56,14,1334,2,0.035476012,0.03103,0,0,0.066506012,1,0,1,0,0,0,0,1,0
1335,1335,1,2,56,15,1335,2,0.033733716,0.03103,0,0,0.064763716,1,0,1,0,0,0,0,1,0
1336,1336,1,2,56,16,1336,2,0.032164561,0.03103,0,0,0.063194561,1,0,1,0,0,0,0,1,0
1337,1337,1,2,56,17,1337,2,0.039049885,0.03103,0,0,0.070079885,1,0,1,0,0,0,0,1,0
1338,1338,1,2,56,18,1338,2,0.042067413,0.03103,0,0,0.073097413,1,0,1,0,0,1,0,1,0
1339,1339,1,2,56,19,1339,2,0.060671341,0.03103,0,0,0.091701341,1,0,0,0,0,1,0,0,0
1340,1340,1,2,56,20,1340,2,0.060555881,0.03103,0,0,0.091585881,1,0,0,0,0,0,0,0,0
1341,1341,1,2,56,21,1341,2,0.055549363,0.03103,0,0,0.086579363,1,0,0,0,0,0,0,0,0
1342,1342,1,2,56,22,1342,2,0.049808134,0.03103,0,0,0.080838134,1,0,0,0,0,0,0,0,0
1343,1343,1,2,56,23,1343,2,0.040755453,0.03103,0,0,0.071785453,1,0,0,0,0,0,0,0,0
1344,1344,1,2,56,24,1344,2,0.087119995,0.03103,0,0,0.118149995,1,0,0,0,0,0,0,0,0
1345,1345,1,2,57,1,1345,2,0.019136518,0.03103,0,0,0.050166518,0,0,0,0,0,0,0,0,0
1346,1346,1,2,57,2,1346,2,0.018300162,0.03103,0,0,0.049330162,0,0,0,0,0,0,0,0,0
1347,1347,1,2,57,3,1347,2,0.017787399,0.03103,0,0,0.048817399,0,0,0,0,0,0,0,0,0
1348,1348,1,2,57,4,1348,2,0.017896929,0.03103,0,0,0.048926929,0,0,0,0,0,0,0,0,0
1349,1349,1,2,57,5,1349,2,0.017782434,0.03103,0,0,0.048812434,0,0,0,0,0,0,0,0,0
1350,1350,1,2,57,6,1350,2,0.018165773,0.03103,0,0,0.049195773,0,0,0,0,0,0,0,0,0
1351,1351,1,2,57,7,1351,2,0.020839087,0.03103,0,0,0.051869087,0,0,0,0,0,0,0,0,0
1352,1352,1,2,57,8,1352,2,0.021023292,0.03103,0,0,0.052053292,0,0,0,0,0,0,0,0,0
1353,1353,1,2,57,9,1353,2,0.026051357,0.03103,0,0,0.057081357,0,0,0,0,0,0,0,0,0
1354,1354,1,2,57,10,1354,2,0.027012171,0.03103,0,0,0.058042171,0,0,0,0,0,0,0,0,0
1355,1355,1,2,57,11,1355,2,0.026758289,0.03103,0,0,0.057788289,0,0,0,0,0,0,0,0,0
1356,1356,1,2,57,12,1356,2,0.025429064,0.03103,0,0,0.056459064,0,0,0,0,0,0,0,0,0
1357,1357,1,2,57,13,1357,2,0.023686675,0.03103,0,0,0.054716675,0,0,0,0,0,0,0,0,0
1358,1358,1,2,57,14,1358,2,0.02268604,0.03103,0,0,0.05371604,0,0,1,0,0,0,0,1,0
1359,1359,1,2,57,15,1359,2,0.021511163,0.03103,0,0,0.052541163,0,0,1,0,0,0,0,1,0
1360,1360,1,2,57,16,1360,2,0.021302066,0.03103,0,0,0.052332066,0,0,1,0,0,0,0,1,0
1361,1361,1,2,57,17,1361,2,0.022153383,0.03103,0,0,0.053183383,0,0,1,0,0,0,0,1,0
1362,1362,1,2,57,18,1362,2,0.025344458,0.03103,0,0,0.056374458,0,0,1,0,0,1,0,1,0
1363,1363,1,2,57,19,1363,2,0.03381748,0.03103,0,0,0.06484748,0,0,0,0,0,1,0,0,0
1364,1364,1,2,57,20,1364,2,0.029351962,0.03103,0,0,0.060381962,0,0,0,0,0,0,0,0,0
1365,1365,1,2,57,21,1365,2,0.026813038,0.03103,0,0,0.057843038,0,0,0,0,0,0,0,0,0
1366,1366,1,2,57,22,1366,2,0.023412866,0.03103,0,0,0.054442866,0,0,0,0,0,0,0,0,0
1367,1367,1,2,57,23,1367,2,0.021003398,0.03103,0,0,0.052033398,0,0,0,0,0,0,0,0,0
1368,1368,1,2,57,24,1368,2,0.017857109,0.03103,0,0,0.048887109,0,0,0,0,0,0,0,0,0
1369,1369,1,2,58,1,1369,2,0.022168311,0.03103,0,0,0.053198311,0,0,0,0,0,0,0,0,0
1370,1370,1,2,58,2,1370,2,0.019943016,0.03103,0,0,0.050973016,0,0,0,0,0,0,0,0,0
1371,1371,1,2,58,3,1371,2,0.018623755,0.03103,0,0,0.049653755,0,0,0,0,0,0,0,0,0
1372,1372,1,2,58,4,1372,2,0.018623755,0.03103,0,0,0.049653755,0,0,0,0,0,0,0,0,0
1373,1373,1,2,58,5,1373,2,0.01854908,0.03103,0,0,0.04957908,0,0,0,0,0,0,0,0,0
1374,1374,1,2,58,6,1374,2,0.01967917,0.03103,0,0,0.05070917,0,0,0,0,0,0,0,0,0
1375,1375,1,2,58,7,1375,2,0.021451417,0.03103,0,0,0.052481417,0,0,0,0,0,0,0,0,0
1376,1376,1,2,58,8,1376,2,0.022297736,0.03103,0,0,0.053327736,0,0,0,0,0,0,0,0,0
1377,1377,1,2,58,9,1377,2,0.026335129,0.03103,0,0,0.057365129,0,0,0,0,0,0,0,0,0
1378,1378,1,2,58,10,1378,2,0.029630736,0.03103,0,0,0.060660736,0,0,0,0,0,0,0,0,0
1379,1379,1,2,58,11,1379,2,0.029337033,0.03103,0,0,0.060367033,0,0,0,0,0,0,0,0,0
1380,1380,1,2,58,12,1380,2,0.029008475,0.03103,0,0,0.060038475,0,0,0,0,0,0,0,0,0
1381,1381,1,2,58,13,1381,2,0.028640065,0.03103,0,0,0.059670065,0,0,0,0,0,0,0,0,0
1382,1382,1,2,58,14,1382,2,0.027594644,0.03103,0,0,0.058624644,0,0,1,0,0,0,0,1,0
1383,1383,1,2,58,15,1383,2,0.026116069,0.03103,0,0,0.057146069,0,0,1,0,0,0,0,1,0
1384,1384,1,2,58,16,1384,2,0.028082516,0.03103,0,0,0.059112516,0,0,1,0,0,0,0,1,0
1385,1385,1,2,58,17,1385,2,0.028610208,0.03103,0,0,0.059640208,0,0,1,0,0,0,0,1,0
1386,1386,1,2,58,18,1386,2,0.03535577,0.03103,0,0,0.06638577,0,0,1,0,0,1,0,1,0
1387,1387,1,2,58,19,1387,2,0.043943321,0.03103,0,0,0.074973321,0,0,0,0,0,1,0,0,0
1388,1388,1,2,58,20,1388,2,0.038223285,0.03103,0,0,0.069253285,0,0,0,0,0,0,0,0,0
1389,1389,1,2,58,21,1389,2,0.035096922,0.03103,0,0,0.066126922,0,0,0,0,0,0,0,0,0
1390,1390,1,2,58,22,1390,2,0.031542402,0.03103,0,0,0.062572402,0,0,0,0,0,0,0,0,0
1391,1391,1,2,58,23,1391,2,0.026887713,0.03103,0,0,0.057917713,0,0,0,0,0,0,0,0,0
1392,1392,1,2,58,24,1392,2,0.02275575,0.03103,0,0,0.05378575,0,0,0,0,0,0,0,0,0
1393,1393,1,2,59,1,1393,2,0.025772583,0.03103,0,0,0.056802583,1,0,0,0,0,0,0,0,0
1394,1394,1,2,59,2,1394,2,0.023900737,0.03103,0,0,0.054930737,1,0,0,0,0,0,0,0,0
1395,1395,1,2,59,3,1395,2,0.023442755,0.03103,0,0,0.054472755,1,0,0,0,0,0,0,0,0
1396,1396,1,2,59,4,1396,2,0.024040125,0.03103,0,0,0.055070125,1,0,0,0,0,0,0,0,0
1397,1397,1,2,59,5,1397,2,0.026355055,0.03103,0,0,0.057385055,1,0,0,0,0,0,0,0,0
1398,1398,1,2,59,6,1398,2,0.030850431,0.03103,0,0,0.061880431,1,0,0,0,0,0,0,0,0
1399,1399,1,2,59,7,1399,2,0.034290423,0.03103,0,0,0.065320423,1,0,0,0,0,0,0,0,0
1400,1400,1,2,59,8,1400,2,0.085730257,0.03103,0,0,0.116760257,1,0,0,0,0,0,0,0,0
1401,1401,1,2,59,9,1401,2,0.087483054,0.03103,0,0,0.118513054,1,0,0,0,0,0,0,0,0
1402,1402,1,2,59,10,1402,2,0.089010206,0.03103,0,0,0.120040206,1,0,0,0,0,0,0,0,0
1403,1403,1,2,59,11,1403,2,0.087036992,0.03103,0,0,0.118066992,1,0,0,0,0,0,0,0,0
1404,1404,1,2,59,12,1404,2,0.07971088,0.03103,0,0,0.11074088,1,0,0,0,0,0,0,0,0
1405,1405,1,2,59,13,1405,2,0.076688028,0.03103,0,0,0.107718028,1,0,0,0,0,0,0,0,0
1406,1406,1,2,59,14,1406,2,0.07414279,0.03103,0,0,0.10517279,1,0,1,0,0,0,0,1,0
1407,1407,1,2,59,15,1407,2,0.070589968,0.03103,0,0,0.101619968,1,0,1,0,0,0,0,1,0
1408,1408,1,2,59,16,1408,2,0.07264714,0.03103,0,0,0.10367714,1,0,1,0,0,0,0,1,0
1409,1409,1,2,59,17,1409,2,0.081642091,0.03103,0,0,0.112672091,1,0,1,0,0,0,0,1,0
1410,1410,1,2,59,18,1410,2,0.100623852,0.03103,0,0,0.131653852,1,0,1,0,0,1,0,1,0
1411,1411,1,2,59,19,1411,2,0.119033638,0.03103,0,0,0.150063638,1,0,0,0,0,1,0,0,0
1412,1412,1,2,59,20,1412,2,0.112421236,0.03103,0,0,0.143451236,1,0,0,0,0,0,0,0,0
1413,1413,1,2,59,21,1413,2,0.10373066,0.03103,0,0,0.13476066,1,0,0,0,0,0,0,0,0
1414,1414,1,2,59,22,1414,2,0.091949052,0.03103,0,0,0.122979052,1,0,0,0,0,0,0,0,0
1415,1415,1,2,59,23,1415,2,0.07910208,0.03103,0,0,0.11013208,1,0,0,0,0,0,0,0,0
1416,1416,1,2,59,24,1416,2,0.025897041,0.03103,0,0,0.056927041,1,0,0,0,0,0,0,0,0
1417,1417,1,2,60,1,1417,2,0.025772583,0.03103,0,0,0.056802583,1,0,0,0,0,0,0,0,0
1418,1418,1,2,60,2,1418,2,0.023900737,0.03103,0,0,0.054930737,1,0,0,0,0,0,0,0,0
1419,1419,1,2,60,3,1419,2,0.023442755,0.03103,0,0,0.054472755,1,0,0,0,0,0,0,0,0
1420,1420,1,2,60,4,1420,2,0.024040125,0.03103,0,0,0.055070125,1,0,0,0,0,0,0,0,0
1421,1421,1,2,60,5,1421,2,0.026355055,0.03103,0,0,0.057385055,1,0,0,0,0,0,0,0,0
1422,1422,1,2,60,6,1422,2,0.030850431,0.03103,0,0,0.061880431,1,0,0,0,0,0,0,0,0
1423,1423,1,2,60,7,1423,2,0.034290423,0.03103,0,0,0.065320423,1,0,0,0,0,0,0,0,0
1424,1424,1,2,60,8,1424,2,0.085730257,0.03103,0,0,0.116760257,1,0,0,0,0,0,0,0,0
1425,1425,1,2,60,9,1425,2,0.087483054,0.03103,0,0,0.118513054,1,0,0,0,0,0,0,0,0
1426,1426,1,2,60,10,1426,2,0.089010206,0.03103,0,0,0.120040206,1,0,0,0,0,0,0,0,0
1427,1427,1,2,60,11,1427,2,0.087036992,0.03103,0,0,0.118066992,1,0,0,0,0,0,0,0,0
1428,1428,1,2,60,12,1428,2,0.07971088,0.03103,0,0,0.11074088,1,0,0,0,0,0,0,0,0
1429,1429,1,2,60,13,1429,2,0.076688028,0.03103,0,0,0.107718028,1,0,0,0,0,0,0,0,0
1430,1430,1,2,60,14,1430,2,0.07414279,0.03103,0,0,0.10517279,1,0,1,0,0,0,0,1,0
1431,1431,1,2,60,15,1431,2,0.070589968,0.03103,0,0,0.101619968,1,0,1,0,0,0,0,1,0
1432,1432,1,2,60,16,1432,2,0.07264714,0.03103,0,0,0.10367714,1,0,1,0,0,0,0,1,0
1433,1433,1,2,60,17,1433,2,0.081642091,0.03103,0,0,0.112672091,1,0,1,0,0,0,0,1,0
